x;y
146.32550221698904;358.2592852950155
277.4424038578685;284.04722589081746
176.37799229958537;561.4078586344981
662.197981278683;377.194814202151
303.17358988955397;595.0493083939602
965.3787499571673;582.4223423187501
720.7020503369213;532.2702106094731
831.4319165839454;685.3537184113445
362.77107738341476;624.8533624610667
282.64431263566905;644.0481796325014
880.9404184524616;722.865058054787
476.42234007002634;243.00409114944063
678.7143795906778;377.8959479408515
360.5116607943623;514.9297122090597
359.1078191244818;146.08325704540812
766.5806013521676;588.0905180919442
605.502469746785;55.53216552095785
663.7761733569395;750.5424687715073
792.7983517072529;735.4885381684779
386.9214313375514;496.0444999206619
209.95329606398425;319.41275549165067
414.47014032285773;358.7119635203953
533.8600193022901;743.8649984854627
131.0995643951934;731.4770651845653
845.7074787800865;182.1802668026817
501.2544085241266;693.9704196294115
708.521552067497;300.5907306121015
218.52141767868957;640.4464988506362
287.14770465027345;490.86865226833356
713.7583004952317;755.3117636203419
545.4274498603971;469.71457328882923
338.0842042414983;322.9760437897735
141.67828559773693;233.60511394015646
388.74097941950924;337.2673075588284
684.9547265484382;578.085127708709
371.6191814245901;581.9085485866979
719.4985585872779;472.82174473537276
338.9432364701193;604.7242354992169
829.6871972139276;467.7960074128425
995.0970351623058;197.65248999107754
827.9175559058319;450.4808551897115
705.5827585696733;278.97076562773464
609.4045073193078;287.36803399889254
349.7260534472055;709.4394126388623
206.0783733393749;620.6353808532194
609.2021022301124;109.29461280977672
875.4514675535436;134.30363486478691
843.2232780021079;545.1009792258203
216.26242937670483;420.803783121567
116.67669478952703;518.6161178626865
739.2319592929348;328.6752640879889
800.7795152298717;342.1940794538032
785.6188288376803;728.7822039674815
57.509369228947016;704.6368829556102
100.84866178118898;284.51952124289573
464.4143039428206;640.1675026087564
65.02140087426906;672.0259556109144
290.17342051094954;740.0352352078602
160.42884132784275;482.64513056507457
60.64223486786868;50.25289810899387
228.19016022349783;392.7879948025244
97.5689997876036;477.75692490965935
592.0591328509125;705.3206772754389
403.09513964127945;165.0978263447268
771.2312431220763;532.6978172058103
547.8248805944218;471.01551042403514
984.2670515268576;306.0775517411977
766.6210779706871;397.15461912628587
850.9253471479894;768.5852504448657
352.3063946207247;736.9250855867797
842.4015756015456;376.53655433272394
230.32093832420432;588.6972938973602
853.6637616654377;526.4864599798834
823.8613938318241;408.1447182353158
178.49963643495718;260.23231512134305
553.6833383891143;223.51917389682166
274.21727013675525;217.14129676067236
259.77366011837614;59.904663499154076
689.1273243385665;260.19413603099315
933.6183890562274;100.7872163525487
756.6102409076121;738.0860449371719
477.0573580229092;363.16854068194857
278.2912977544659;620.0478460008308
997.6686910578027;119.92714256846887
153.9884435857481;54.350863034774086
91.20482995251072;662.118264606267
675.7517212109951;312.4786131894133
971.6978143337476;712.6728801830596
506.3998571888345;326.3150925844992
319.48818705892444;501.4476372103268
217.2131855716957;159.33716952003488
336.4858447655928;488.77773162691045
620.3060654634049;482.8220439113703
139.60183756613065;580.0590957547324
251.47506181378688;408.6732601995123
553.5331273510094;232.6456384435078
741.6933417212663;731.7483012994742
831.5341198195639;688.8973851059732
921.2265466011997;710.4721027546987
696.4700922308967;746.7595999726758
544.9867930388076;724.3506030912913
365.76915057378676;115.52839029899923
164.25264263869096;237.61997413643098
868.02798096058;595.2834433850726
564.3510943987446;255.3278430402292
254.97951961572866;278.51674203071855
719.1021667659963;623.6292153271189
499.9832545173659;574.3001106487665
430.96103428417007;412.008438459665
928.3351297085168;368.0835581331079
159.34152989594492;476.3789180330733
913.1443796063942;381.37723704002315
906.1007805409848;230.9632515400054
545.4298122738951;748.7867856256786
250.8386499302073;440.9847873839541
510.25597804684116;253.94898105812663
100.09403857656812;611.2897954784187
997.7804494595317;412.68828913119063
846.7939491304146;138.93203312871452
166.6233164347541;722.4291182182232
558.1336290887452;625.2298027299513
768.8997885804349;306.7962593557351
520.1138000934502;55.69709665987897
680.4270715579357;276.6208026721881
869.6946527763808;243.34615041460884
703.6876023240197;759.7805482227352
534.1355354750563;555.1007063275795
549.8609483848472;160.16434463180354
370.7617635049471;343.8172408630845
455.52195431907086;105.57506217527066
818.3131709395238;252.79467339446683
325.60967702881806;666.9892440297086
74.13183041159967;376.3190283031275
901.5392565814853;545.9166564573832
671.6783004753942;295.6539686712691
989.856326238896;534.7432557972244
706.1461114170042;139.13422113498314
652.9621781441555;415.18977815338974
664.3119750490207;713.3639109597193
514.0629262142872;151.88420442561875
161.480093987136;667.0304058508896
950.8003299445504;507.5334088960157
892.0647634781338;161.05664296124172
555.9627005387331;752.1821095760422
656.816491338155;181.51141663551513
121.68867124444274;364.10149952933847
471.7613881711511;240.00808804552298
836.8196199419575;586.2713058096763
658.8468748999735;380.35739108730115
756.4877192622238;288.26823635578853
50.26307394906671;391.9431906472934
259.04359657220044;116.39332326378225
549.1096846368303;76.10457304331307
214.14271567257373;105.12933476959621
863.1800149528715;735.5085830724626
474.7636649365603;380.7881517529331
748.1001134195974;542.5418292857236
914.8104216180659;740.0319097966056
478.820883625457;428.81629191744935
563.630527826343;664.6081544354179
684.3616713340384;727.5035939553686
827.3919091077101;365.5210645571416
881.1380589733739;158.03673759312682
336.82556847250345;343.14784840806965
266.9035172724505;467.6469460244011
456.24109998262026;391.7827689133097
373.7218993013304;684.1033466132797
709.0825794195267;325.4207039419303
254.1398030597015;759.0694894977189
998.7515429563595;247.57781314984047
219.05462811235634;292.12228320446434
490.44891167809624;231.6822281009223
726.3553548640358;129.6215454412792
588.5145029990892;287.15582814572406
315.61390483341273;165.47428327629464
739.9570610203585;623.1067820463064
352.92673086709254;664.7965697865918
463.1916320296363;403.2495189291282
738.6243371987035;192.47943988408636
679.769749516288;669.9719098118462
930.2558068264497;567.0252679433918
276.8449859062931;126.92709481007591
859.5833731044488;440.20449860220236
926.804657637565;312.8171916867064
238.31453239770494;331.70658313192143
913.9632591453988;624.0168314376128
427.89353342588595;396.84898304332467
906.3496915825295;274.28169714983903
220.01189862113122;625.5967895793369
181.51771862694872;718.2582021082961
652.5846632469522;688.3609594402917
84.85219275840083;684.6631383432846
633.6697813543921;737.2908475915078
901.3260163138365;365.6826579498781
89.34168099147404;286.0145484575389
822.6385135481027;56.07809751524557
241.72085174984613;631.0790177364486
734.2554802061302;58.3415535612142
163.8081320828766;203.06389377013193
435.3628870998283;529.4396821413715
227.68588245488306;596.2695406221812
908.2634737682679;272.5981270124837
521.0040750635302;115.12207375018038
381.7423469132032;104.69327291166482
669.8700134066864;201.19324874825784
296.84958457041637;281.9472291871961
877.7709123315451;134.430514048109
635.5363423438162;424.0565400121038
497.75803045595296;552.8473614992636
459.52016989094705;524.3480063621573
433.3142192133964;429.6153316050766
375.8481727256032;112.43656618738841
942.09450570888;150.5329420434905
841.8761499100472;586.9371984294785
287.46662210224133;175.83843604636334
552.7032512628801;506.3128968574584
210.76830522662337;380.3749542440885
171.06453307572593;623.2406407990348
814.4550647772552;79.78183306076139
373.9175866494758;639.7211468888297
780.7110854959228;483.289923225498
979.8517672945451;63.15357364902524
852.199815253716;387.7653076447582
637.6917849491022;340.3847274024794
176.6379724774801;368.1312155276257
724.468203030833;665.4971664478694
686.2267680386516;311.210517241796
979.8569065662318;283.2740269071945
480.0996631064442;123.55462551448701
269.13987905103215;651.2778258373023
512.110744925764;291.4240066789502
644.7474425971967;733.274993424497
246.25946480449986;550.3407691944802
178.38836365057114;720.8644755135479
536.1944001432873;614.6743053978652
660.3873514526764;569.4274038301211
130.75735971854522;99.91449605041112
158.9442563946577;121.86902175718717
985.3480147615313;621.5333481663565
161.67947605852441;335.2501023321265
871.1249920814719;160.93334098039068
345.6923747241802;237.92871488799054
573.1120059018394;542.2004404128124
440.33122587946616;269.4888576394901
490.53566043950383;393.0955331347389
125.80554304028716;83.11427262442734
242.6082888896508;475.2585942617419
974.3774030877992;662.2695879593113
925.458027230452;504.7395499268616
72.97177104367941;624.2808721765272
692.3388845317286;213.61683243688617
216.50518212163354;266.7849648630918
789.6013565325026;578.1698637515154
168.20499716794222;148.28017664565624
783.0001670386931;451.5916777851793
798.6011232978971;695.5413785082766
241.39125277268656;72.05808605838791
382.83478306889873;604.4325771660535
319.99548481587897;306.71438030751256
70.14075924918312;438.2865408689894
842.726332298831;640.0429167961549
825.2319370794795;442.61826772054945
119.40888407847305;398.50553901544174
802.1814314868608;433.0197333428699
81.51800908335005;108.96113404117273
121.20533896099681;659.2491483497633
769.9029476632169;347.43197233900446
703.2790068348551;381.3123293575295
490.8893951689704;575.0798103889663
667.5308858023244;389.0447883701996
155.83224757398375;73.22826385353555
628.6222359126218;180.62218088241116
156.49236668218873;734.5769179722481
598.7632135863222;122.78974257022239
189.88626941563723;575.3458661148823
316.3373445210815;571.7263305603086
498.4841855071022;342.5603586097169
705.0777896785652;541.0746567459784
172.44622221172;701.1087403417029
728.2305472825312;232.90696381316778
63.70523726603703;664.806824165475
716.474872834129;467.7330576340127
62.72869884335161;82.0338360591636
873.4916725400562;84.64301553713527
789.898509711056;529.6480792999675
417.77744682474855;211.89103081051078
542.2961480755657;340.2114990474693
711.3378536633946;108.85731871577782
485.5519651353792;200.77753653733768
490.5963363093094;258.71774276856104
224.7008008741127;75.19991748161917
458.7153047913148;177.07038213743706
797.1363702926791;640.9433490247865
662.5383106572468;153.3294397284336
722.6144859899441;627.7709507378331
326.51997758677874;561.5980000933679
932.3574315368342;691.3213559221417
444.51251323550184;434.42797431927534
593.3807804481704;663.4613298858461
740.4917877778427;728.570255903007
671.984930809309;165.52491871181724
826.2616494794563;310.5795697020049
165.4610151070696;547.2044884764514
816.1575952355482;646.1250002345759
77.76225362415471;620.5475318095316
852.6907602874005;376.68781114418914
892.2070393748365;461.5998907291086
446.4245342464645;179.04063170039626
161.98657976829375;666.521157056274
657.707905508413;737.5929737790476
845.557753315832;108.75256845200212
294.1063168053736;80.98328619440915
314.95578016286555;674.770085986752
675.1708497525685;588.0551945819348
827.3146530150839;158.90085833969349
948.4159393269861;484.0767121675337
478.7065633959945;195.11355163583994
597.3650231165303;244.83661966364838
874.2637049007914;312.9032155879349
456.07270479309733;215.74977210776333
55.3966863921289;430.80184892503416
487.6882658116577;189.01213108753657
751.8501809850304;166.39206138754273
360.4263177953342;231.33243585142418
288.21641908002675;185.30076547581302
277.8919815620483;264.3380186365328
946.1248598835157;121.65050874856944
654.5135853240972;549.5783148978996
434.6742709651161;233.43633560569984
534.5732147174335;753.3602787462355
192.66384021490276;315.98031201436464
896.2738661679242;485.4924530442367
640.9919154954547;324.54675415812585
924.3424911806394;79.04742795066215
189.429154037733;101.86650838264796
244.56248738322884;353.13789268844715
311.4687590791057;274.95236482020425
804.1647328903481;207.16292292684378
362.565595633302;51.198769331697804
787.8501097587931;312.4339660965118
355.7823760796991;469.87666014434353
681.4012465177698;331.90451296557933
120.32128081093552;462.86720765821207
957.6711874703393;439.99709379304625
661.0364242795393;252.95727053027127
691.8845363832189;310.9128529807438
615.3046251329713;409.32396926730684
498.2408337468588;592.4584174251439
841.337557271019;579.7393827723794
415.5838493647837;423.22588588137216
655.6208254271098;506.0518917417916
452.4574817205211;654.1975120831535
364.6368650495856;457.7212831382784
124.51730174622992;128.64968155871378
449.0961828110285;507.5084228554829
370.824515244819;614.0772412700816
995.6666645624458;311.8022917885669
662.4251452491925;406.15785052277704
845.0127732527988;87.31312368163174
88.05422299260582;419.76080476846346
229.1789471605726;129.94896014268338
570.6162892073401;239.13793871251883
434.7666837345265;173.4225384901556
733.7794142666929;159.41151673971598
445.14087801007844;354.88549470143965
407.31440256209686;165.95704521213207
305.2295653501995;583.1738825126637
164.4088791692609;237.97548024157
99.52292674152588;91.90599891966045
167.28762096173148;116.27008385260152
258.6038633203375;446.26813555053616
309.65785611772066;592.613785922738
688.3315520410487;327.50348494166064
505.07529768893966;223.14993971283616
161.2233481205794;397.40697111221317
146.92591027647347;208.97801044069607
726.8180154529534;681.6536194216416
432.79421386393693;578.862602424097
595.4547708637313;535.2010754164567
737.2040618975468;578.2818519178123
759.0712622740008;552.5721073030237
393.4725722622177;616.9708334134023
941.1601526684757;670.7548960397993
330.5765056554895;611.7663252908907
468.044012414818;225.87626073666178
365.65852708229215;224.4697699390799
814.9267804342126;266.7742807038785
458.8802045657237;162.62967283226305
743.0831540782917;613.2322507780078
309.1724113226428;187.19259175224943
631.187006017513;454.5912397288426
566.7734133596882;451.5400561940307
721.4757468893945;85.17450069348872
262.56679445451255;239.6772652811532
978.6175924091973;415.74744869606445
365.67108813650526;146.73283633994913
454.84225356709226;690.8324303636962
200.99820977511973;192.62839663557855
399.4129861654699;468.96094223615023
775.1542347334388;371.7625249815885
341.5878725821058;692.7186270716356
255.24895093131514;731.0078985606635
