x;y
10.0;0.0
9.950041652780259;0.9983341664682815
9.800665778412416;1.9866933079506122
9.55336489125606;2.955202066613396
9.210609940028851;3.8941834230865053
8.775825618903728;4.79425538604203
8.253356149096783;5.6464247339503535
7.648421872844885;6.44217687237691
6.967067093471655;7.173560908995227
6.216099682706645;7.833269096274833
5.403023058681398;8.414709848078964
4.535961214255774;8.912073600614352
3.623577544766736;9.320390859672262
2.6749882862458736;9.63558185417193
1.6996714290024082;9.854497299884603
0.7073720166770269;9.974949866040545
-0.2919952230128904;9.99573603041505
-1.288444942955251;9.916648104524686
-2.2720209469308754;9.73847630878195
-3.23289566863504;9.463000876874142
-4.161468365471428;9.092974268256814
-5.048461045998579;8.632093666488736
-5.885011172553463;8.084964038195897
-6.662760212798248;7.457052121767197
-7.3739371554124595;6.754631805511504
-8.011436155469342;5.984721441039557
-8.568887533689477;5.155013718214634
-9.040721420170616;4.27379880233829
-9.422223406686586;3.349881501559038
-9.709581651495908;2.392493292139811
-9.899924966004455;1.411200080598659
-9.991351502732794;0.4158066243328916
-9.98294775794753;-0.5837414342758142
-9.874797699088646;-1.5774569414324997
-9.667981925794605;-2.5554110202683296
-9.364566872907957;-3.507832276896215
-8.967584163341462;-4.425204432948541
-8.48100031710407;-5.298361409084949
-7.909677119144154;-6.118578909427207
-7.259323042001387;-6.877661591839753
-6.536436208636106;-7.568024953079294
-5.748239465332677;-8.182771110644113
-4.902608213406986;-8.715757724135887
-4.007991720799746;-9.161659367494552
-3.0733286997841933;-9.516020738895161
-2.107957994307797;-9.77530117665097
-1.1215252693505486;-9.936910036334645
-0.12388663462891447;-9.999232575641008
0.8749898343944551;-9.961646088358409
1.86512369422574;-9.824526126243327
2.836621854632246;-9.58924274663139
3.779777427129786;-9.25814682327733
4.685166713003747;-8.834546557201545
5.543743361791585;-8.322674422239027
6.346928759426319;-7.727644875559894
7.086697742912575;-7.055403255703945
7.755658785102474;-6.312666378723244
8.347127848391573;-5.506855425976413
8.855195169413168;-4.646021794137613
9.274784307440338;-3.7387666483024096
9.601702866503645;-2.7941549819893097
9.832684384425836;-1.8216250427210112
9.96542097023217;-0.830894028175026
