x;y
50.0;50.0
1000.0;80.0
300.0;770.0
780.3695247740708;184.22593795657752
205.24018744264555;371.6466645299162
937.759299387164;86.07041643553293
508.6777648862896;247.5123983242982
302.02719602495046;468.63001136637195
193.91941975335442;426.699461011641
658.1003089246448;109.96090498365076
173.3203559489426;397.18069346132404
286.31058490654385;130.34421463006476
306.0286431292179;588.9700657074012
193.84038280858482;441.8545847980259
499.9750917045916;129.55919830021978
448.0406645048754;176.718747328991
560.3672389837574;161.4163330093113
397.8766758884734;353.8345894158203
578.9328945935755;442.6813196293148
355.1759242810362;498.4230516554835
215.02789334781195;286.87025781434335
542.7429483336941;456.8560234285379
257.9360660723456;345.14814579032543
372.31411351046745;245.56191799385948
936.9120489657605;137.97918431795713
420.43670442202364;277.3473588895557
255.79246262818268;408.58307816039263
520.5609683413306;245.97176214525604
419.5554137838139;324.6311570592045
263.88524561188615;308.1801381550812
750.9918243754149;163.00838789141136
403.8733988599219;633.7728251083823
885.3736429765548;115.48502627129747
838.9146874599012;105.62717359061239
479.0592153876835;459.41909308053
692.3664593893095;192.46519983611753
485.14749565467525;330.34974438192904
106.00535110381803;136.4048784839561
767.3816372954439;160.1469223129031
293.0343849088902;538.2986887653071
453.7538985210305;110.67917890207431
253.8746624001554;588.8147613595884
347.3552172866389;208.31355001907045
123.23624348092594;260.5905006835219
303.51934835068937;569.3152857232417
315.02074135448515;106.25998960320561
263.7950265458452;646.4167882430734
440.06645936317545;185.706327155992
350.5458431650557;567.9016769485911
483.48370717959983;560.871208862813
74.50283732760194;63.89907686190536
264.46296668936833;89.06213149428987
536.0457255345365;369.1207403743675
384.13533597278376;107.92406880893891
859.3614156207279;80.6287543026623
288.27128946025493;589.3464616790221
189.36554615556406;142.01984370372588
637.9684203188757;223.2856167845831
331.39459434473804;424.5006937801251
557.6985957416753;499.85636491524644
807.660434427056;177.59730499890253
363.01118687943625;677.5170355437596
234.93967374744278;323.23032098493223
576.9503375968347;260.9351846463155
537.9048269642677;496.9623422244413
651.3392040604532;260.1560954431896
246.4189816709926;483.3899623324741
802.4412792420517;82.06478982016907
662.1512982206352;121.47044753606696
623.0361092965535;126.80823321615762
555.6924779592063;516.4397767872456
251.22906670207232;464.11639281862824
721.5245464106093;108.04808680941821
371.56286758266276;680.709871694355
633.5622272317861;198.86549796534354
335.1955584562647;469.9827353753741
326.30616591333614;667.3882113426541
149.02316525633165;145.2179592153091
114.36903664165875;176.1785833925288
404.2784387277241;139.1252876822637
614.5369777705761;344.7684839396873
721.5626182762235;138.45686286399925
157.56448595213826;143.48664240620832
399.88931318310756;519.7414768919475
606.725804299381;377.3144864469304
507.35305276577367;356.9724913302607
540.7298990646907;219.44135180714147
361.91101557586495;688.8485924118218
409.3646505632238;278.124549746445
268.52823821975534;605.0564512196888
348.13073573204053;645.8874959891697
393.43630573713807;486.90798658052915
219.35508160024418;84.40119395170237
681.1489293660039;360.2625740197719
609.1577542481214;69.37030742252308
857.3610306295002;172.91755539397838
125.1776490575248;98.6661020523195
545.1389660193479;321.2819797404377
574.140700587331;410.59680640465865
211.48192351836707;508.84582276814626
