x;y
50.0;50.0
1000.0;50.0
1000.0;770.0
50.0;770.0
50.0;442.76897821465525
1000.0;223.11800440530493
1000.0;555.7808831254808
1000.0;526.8438972766986
443.56110825325663;770.0
311.006677922623;50.0
166.62710977423995;50.0
986.3667896414345;50.0
455.3746359109637;50.0
926.1616119931963;50.0
50.0;92.09738368395078
50.0;52.14781083173999
774.1665273659579;770.0
428.59913988861996;770.0
50.0;442.7556742155298
50.0;478.85900897063465
809.9189675931487;770.0
1000.0;80.19791324133709
895.7080769221427;770.0
397.48187995810247;770.0
597.0334853927399;50.0
50.0;99.90715799896536
50.0;382.5786730947838
1000.0;122.93246751336412
582.0988651536865;770.0
51.06442242747773;770.0
684.8419172039717;50.0
1000.0;724.3056943755362
50.0;315.14828575202034
594.3034952943501;50.0
50.0;726.7539851801871
1000.0;564.3414517580226
959.1784123443134;50.0
878.5149016437565;770.0
581.7683725727034;50.0
50.0;552.6112374918496
50.0;157.85826781446465
1000.0;143.19870096834362
50.0;372.53366662107067
504.9967628990118;50.0
1000.0;457.34208826586155
50.0;112.66214599716423
1000.0;266.9065497392511
50.0;198.86803249271216
395.93490108341075;50.0
146.166975628553;770.0
50.0;604.8257577308509
972.0433563695947;50.0
916.2922566053365;50.0
469.51531815794556;50.0
1000.0;158.62257309202042
997.7781413011037;50.0
1000.0;761.1464111532289
175.24704979220343;770.0
1000.0;163.25739858921014
103.4944688594389;770.0
1000.0;693.2985867248684
50.0;274.4055248240373
851.9036784549721;50.0
531.5230940576283;50.0
93.08014504733994;770.0
855.396881037318;50.0
50.0;135.2883379433241
144.74192098379282;770.0
50.0;245.9629835550511
50.0;140.12223073354332
50.0;181.17999626609728
243.97503432700296;770.0
818.4487737919966;50.0
1000.0;71.86679353630068
404.63061690273184;50.0
245.50368172261278;50.0
378.7998950946588;770.0
50.0;658.6640404178645
822.7177947341512;770.0
758.2808781540766;770.0
242.20698895412008;770.0
1000.0;263.0071436922351
1000.0;316.647624078659
275.6143171268242;50.0
902.8745295895797;50.0
618.4094675654774;770.0
1000.0;588.1568803002697
548.3066479921879;50.0
197.301971287406;770.0
1000.0;702.9405288473422
903.2780082883633;770.0
1000.0;409.6141275867894
1000.0;522.6597712656686
832.025505738528;770.0
1000.0;82.07625091612363
50.0;228.52004689613736
112.83857519407817;770.0
69.83847469595176;770.0
1000.0;612.8442941271322
50.0;165.8687533508652
927.8907719615378;770.0
1000.0;527.5029293911641
50.0;198.96505980735543
541.6802776665616;770.0
1000.0;112.52686268948116
1000.0;61.39649745391742
679.1066719079375;770.0
50.0;351.1324950065704
484.98167934782606;770.0
295.98760804896256;770.0
345.4397212837432;50.0
841.463141901294;50.0
206.1130644867193;50.0
730.5915630982723;770.0
1000.0;131.33975497703187
823.83649465656;50.0
50.0;474.4263072545851
333.00360872294993;770.0
50.0;156.20629323814472
1000.0;415.6684223298306
576.4351996031749;50.0
50.0;740.0577432917993
1000.0;405.06175179802244
50.0;114.8860448082379
426.10799213738875;770.0
1000.0;524.9590638930515
228.39918340884407;770.0
1000.0;536.0389351852559
1000.0;87.10494247616965
755.3527610781667;50.0
59.9693775135771;770.0
50.0;357.3884541126687
362.36311649525044;50.0
937.6136606380051;50.0
846.9874509348007;770.0
50.0;294.8404024718642
809.4632627528933;770.0
50.0;468.65328841302363
50.0;157.23990570314584
50.0;280.9016936837093
806.9154237377132;50.0
1000.0;84.8381581575039
364.1307025571112;770.0
50.0;50.60558926160084
406.5891431485358;770.0
332.59006584350084;770.0
50.0;346.07566425851724
1000.0;127.89187838282037
227.1523002613877;50.0
1000.0;56.90924308074667
50.0;439.5776512754527
641.3570939625513;770.0
451.3134366767006;50.0
777.094623052152;50.0
1000.0;388.4405523727332
969.8106909037908;770.0
50.0;288.13419459469833
328.11329597532114;770.0
813.4007251418956;770.0
50.0;190.9092802380659
439.5384468246593;770.0
648.6910000873916;770.0
705.228482309167;50.0
50.0;86.60548430537341
50.0;532.0947222733134
50.0;576.8603440840967
50.0;381.165789572604
1000.0;228.0353029477496
760.3440832201507;50.0
632.1349728277511;50.0
50.0;81.17947018381878
159.44105180510905;770.0
1000.0;175.18752183509167
50.0;314.74521629506245
225.06396040708586;50.0
987.5438226322053;50.0
1000.0;323.02175739488854
805.8524938393721;50.0
208.64772780618412;50.0
607.8170653971407;770.0
1000.0;129.45481948407945
1000.0;743.4598494568872
1000.0;765.7455269226105
1000.0;333.8881071779423
690.5815776818794;770.0
1000.0;256.99957002166576
194.4576640741955;770.0
609.6656837409422;50.0
1000.0;88.40512412169352
50.0;625.2104568139663
